organization,review_score,n_reviews,course_name,link,topics,course type,commitment,start date,cost,class size,location,duration,hours_per_week,latitude,longitude,pretty_camp,cost_num,pay_per,currency,USD_cost,USD_cost_num
Thinkful,4.59,585.0,Data Science Immersion,https://thinkful.typeform.com/to/RLQoLf,"Data Science, Hadoop, Spark, Algorithms, SQL, Python, Machine Learning",Online,Full Time,Rolling Start Date,"$18,500",(?),Boise,22 Weeks,50.0,43.6166163,-116.20088600000001,<b>Full-time Bootcamp</b> | Online,18500,?,$,"$18,500",18500
Thinkful,4.59,585.0,Data Science Immersion,https://thinkful.typeform.com/to/RLQoLf,"Data Science, Hadoop, Spark, Algorithms, SQL, Python, Machine Learning",Online,Full Time,Rolling Start Date,"$18,500",(?),Boulder,22 Weeks,50.0,40.0149856,-105.2705456,<b>Full-time Bootcamp</b> | Online,18500,?,$,"$18,500",18500
Thinkful,4.59,585.0,Data Science Immersion,https://thinkful.typeform.com/to/RLQoLf,"Data Science, Hadoop, Spark, Algorithms, SQL, Python, Machine Learning",Online,Full Time,Rolling Start Date,"$18,500",(?),Charlotte,22 Weeks,50.0,35.2272,-80.843083,<b>Full-time Bootcamp</b> | Online,18500,?,$,"$18,500",18500
Thinkful,4.59,585.0,Data Science Immersion,https://thinkful.typeform.com/to/RLQoLf,"Data Science, Hadoop, Spark, Algorithms, SQL, Python, Machine Learning",Online,Full Time,Rolling Start Date,"$18,500",(?),Cincinnati,22 Weeks,50.0,39.1014537,-84.5124602,<b>Full-time Bootcamp</b> | Online,18500,?,$,"$18,500",18500
Thinkful,4.59,585.0,Data Science Immersion,https://thinkful.typeform.com/to/RLQoLf,"Data Science, Hadoop, Spark, Algorithms, SQL, Python, Machine Learning",Online,Full Time,Rolling Start Date,"$18,500",(?),Dallas,22 Weeks,50.0,32.7762719,-96.7968559,<b>Full-time Bootcamp</b> | Online,18500,?,$,"$18,500",18500
Thinkful,4.59,585.0,Data Science Immersion,https://thinkful.typeform.com/to/RLQoLf,"Data Science, Hadoop, Spark, Algorithms, SQL, Python, Machine Learning",Online,Full Time,Rolling Start Date,"$18,500",(?),Hartford,22 Weeks,50.0,41.764582,-72.6908547,<b>Full-time Bootcamp</b> | Online,18500,?,$,"$18,500",18500
Thinkful,4.59,585.0,Data Science Immersion,https://thinkful.typeform.com/to/RLQoLf,"Data Science, Hadoop, Spark, Algorithms, SQL, Python, Machine Learning",Online,Full Time,Rolling Start Date,"$18,500",(?),Houston,22 Weeks,50.0,29.7589382,-95.36769740000001,<b>Full-time Bootcamp</b> | Online,18500,?,$,"$18,500",18500
Thinkful,4.59,585.0,Data Science Immersion,https://thinkful.typeform.com/to/RLQoLf,"Data Science, Hadoop, Spark, Algorithms, SQL, Python, Machine Learning",Online,Full Time,Rolling Start Date,"$18,500",(?),Indianapolis,22 Weeks,50.0,39.7683331,-86.1583502,<b>Full-time Bootcamp</b> | Online,18500,?,$,"$18,500",18500
Thinkful,4.59,585.0,Data Science Immersion,https://thinkful.typeform.com/to/RLQoLf,"Data Science, Hadoop, Spark, Algorithms, SQL, Python, Machine Learning",Online,Full Time,Rolling Start Date,"$18,500",(?),Jacksonville,22 Weeks,50.0,30.3321838,-81.655651,<b>Full-time Bootcamp</b> | Online,18500,?,$,"$18,500",18500
Thinkful,4.59,585.0,Data Science Immersion,https://thinkful.typeform.com/to/RLQoLf,"Data Science, Hadoop, Spark, Algorithms, SQL, Python, Machine Learning",Online,Full Time,Rolling Start Date,"$18,500",(?),Kansas City,22 Weeks,50.0,39.100105,-94.5781416,<b>Full-time Bootcamp</b> | Online,18500,?,$,"$18,500",18500
Thinkful,4.59,585.0,Data Science Immersion,https://thinkful.typeform.com/to/RLQoLf,"Data Science, Hadoop, Spark, Algorithms, SQL, Python, Machine Learning",Online,Full Time,Rolling Start Date,"$18,500",(?),Las Vegas,22 Weeks,50.0,36.1672559,-115.1485163,<b>Full-time Bootcamp</b> | Online,18500,?,$,"$18,500",18500
Thinkful,4.59,585.0,Data Science Immersion,https://thinkful.typeform.com/to/RLQoLf,"Data Science, Hadoop, Spark, Algorithms, SQL, Python, Machine Learning",Online,Full Time,Rolling Start Date,"$18,500",(?),Madison,22 Weeks,50.0,43.074760999999995,-89.3837613,<b>Full-time Bootcamp</b> | Online,18500,?,$,"$18,500",18500
Thinkful,4.59,585.0,Data Science Immersion,https://thinkful.typeform.com/to/RLQoLf,"Data Science, Hadoop, Spark, Algorithms, SQL, Python, Machine Learning",Online,Full Time,Rolling Start Date,"$18,500",(?),Memphis,22 Weeks,50.0,35.1490215,-90.0516285,<b>Full-time Bootcamp</b> | Online,18500,?,$,"$18,500",18500
Thinkful,4.59,585.0,Data Science Immersion,https://thinkful.typeform.com/to/RLQoLf,"Data Science, Hadoop, Spark, Algorithms, SQL, Python, Machine Learning",Online,Full Time,Rolling Start Date,"$18,500",(?),Milwaukee,22 Weeks,50.0,43.0349931,-87.92249699999999,<b>Full-time Bootcamp</b> | Online,18500,?,$,"$18,500",18500
Thinkful,4.59,585.0,Data Science Immersion,https://thinkful.typeform.com/to/RLQoLf,"Data Science, Hadoop, Spark, Algorithms, SQL, Python, Machine Learning",Online,Full Time,Rolling Start Date,"$18,500",(?),Nashville,22 Weeks,50.0,36.1622296,-86.7743531,<b>Full-time Bootcamp</b> | Online,18500,?,$,"$18,500",18500
Thinkful,4.59,585.0,Data Science Immersion,https://thinkful.typeform.com/to/RLQoLf,"Data Science, Hadoop, Spark, Algorithms, SQL, Python, Machine Learning",Online,Full Time,Rolling Start Date,"$18,500",(?),New York City,22 Weeks,50.0,40.7127281,-74.0060152,<b>Full-time Bootcamp</b> | Online,18500,?,$,"$18,500",18500
Thinkful,4.59,585.0,Data Science Immersion,https://thinkful.typeform.com/to/RLQoLf,"Data Science, Hadoop, Spark, Algorithms, SQL, Python, Machine Learning",Online,Full Time,Rolling Start Date,"$18,500",(?),Oakland,22 Weeks,50.0,37.804455700000005,-122.27135630000001,<b>Full-time Bootcamp</b> | Online,18500,?,$,"$18,500",18500
Thinkful,4.59,585.0,Data Science Immersion,https://thinkful.typeform.com/to/RLQoLf,"Data Science, Hadoop, Spark, Algorithms, SQL, Python, Machine Learning",Online,Full Time,Rolling Start Date,"$18,500",(?),Pittsburgh,22 Weeks,50.0,40.4416941,-79.99008609999998,<b>Full-time Bootcamp</b> | Online,18500,?,$,"$18,500",18500
Thinkful,4.59,585.0,Data Science Immersion,https://thinkful.typeform.com/to/RLQoLf,"Data Science, Hadoop, Spark, Algorithms, SQL, Python, Machine Learning",Online,Full Time,Rolling Start Date,"$18,500",(?),Portland,22 Weeks,50.0,45.5202471,-122.6741949,<b>Full-time Bootcamp</b> | Online,18500,?,$,"$18,500",18500
Thinkful,4.59,585.0,Data Science Immersion,https://thinkful.typeform.com/to/RLQoLf,"Data Science, Hadoop, Spark, Algorithms, SQL, Python, Machine Learning",Online,Full Time,Rolling Start Date,"$18,500",(?),Richmond,22 Weeks,50.0,37.53850870000001,-77.43428,<b>Full-time Bootcamp</b> | Online,18500,?,$,"$18,500",18500
Thinkful,4.59,585.0,Data Science Immersion,https://thinkful.typeform.com/to/RLQoLf,"Data Science, Hadoop, Spark, Algorithms, SQL, Python, Machine Learning",Online,Full Time,Rolling Start Date,"$18,500",(?),Sacramento,22 Weeks,50.0,38.5815719,-121.49439960000001,<b>Full-time Bootcamp</b> | Online,18500,?,$,"$18,500",18500
Thinkful,4.59,585.0,Data Science Immersion,https://thinkful.typeform.com/to/RLQoLf,"Data Science, Hadoop, Spark, Algorithms, SQL, Python, Machine Learning",Online,Full Time,Rolling Start Date,"$18,500",(?),Salt Lake City,22 Weeks,50.0,40.759619799999996,-111.88679750000001,<b>Full-time Bootcamp</b> | Online,18500,?,$,"$18,500",18500
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,Los Angeles,10 Weeks,4.0,34.0536909,-118.2427666,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,Boston,10 Weeks,4.0,42.3602534,-71.0582912,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,New York City,10 Weeks,4.0,40.7127281,-74.0060152,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,London,10 Weeks,4.0,51.5073219,-0.1276474,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,Washington,10 Weeks,4.0,38.8949855,-77.03657079999999,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,Atlanta,10 Weeks,4.0,33.749098700000005,-84.39018490000001,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,Singapore,10 Weeks,4.0,1.357107,103.81949920000001,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,Melbourne,10 Weeks,4.0,-37.814217600000006,144.9631608,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,Denver,10 Weeks,4.0,39.7392364,-104.98486229999999,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,Chicago,10 Weeks,4.0,41.875561600000005,-87.6244212,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,Dallas,10 Weeks,4.0,32.7762719,-96.7968559,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,San Diego,10 Weeks,4.0,32.7174209,-117.16277140000001,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,Phoenix,10 Weeks,4.0,33.448436699999995,-112.07414170000001,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,Orlando,10 Weeks,4.0,28.5421109,-81.3790304,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,Houston,10 Weeks,4.0,29.7589382,-95.36769740000001,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,Seattle,10 Weeks,4.0,47.6038321,-122.3300624,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,Salt Lake City,10 Weeks,4.0,40.759619799999996,-111.88679750000001,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,Toronto,10 Weeks,4.0,43.6534817,-79.38393470000001,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,Paris,10 Weeks,4.0,48.856696899999996,2.3514616000000004,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,Detroit,10 Weeks,4.0,42.331550899999996,-83.04664029999999,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,Miami,10 Weeks,4.0,25.7742658,-80.1936589,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,Raleigh,10 Weeks,4.0,35.7803977,-78.63909890000001,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,Minneapolis,10 Weeks,4.0,44.9772995,-93.2654692,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,Austin,10 Weeks,4.0,30.2711286,-97.7436995,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,Sydney,10 Weeks,4.0,-33.8548157,151.2164539,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Analytics (Part-Time),https://generalassemb.ly/education/data-analytics?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Excel, Data Analytics, SQL",In Person,Part Time,None scheduled,"$3,950",22.0,San Francisco,10 Weeks,4.0,37.779026200000004,-122.4199061,<b>Part-time Bootcamp</b> | In Person,3950,?,$,"$3,950",3950
General Assembly,4.31,455.0,Data Science Immersive,https://generalassemb.ly/education/data-science-immersive/?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Data Science, Git, Data Visualization, Hadoop, Spark, Data Analytics, Algorithms, Business Intelligence, SQL, Python, Machine Learning",In Person,Full Time,Rolling Start Date,"$15,950",22.0,Los Angeles,12 Weeks,40.0,34.0536909,-118.2427666,<b>Full-time Bootcamp</b> | In Person,15950,?,$,"$15,950",15950
General Assembly,4.31,455.0,Data Science Immersive,https://generalassemb.ly/education/data-science-immersive/?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Data Science, Git, Data Visualization, Hadoop, Spark, Data Analytics, Algorithms, Business Intelligence, SQL, Python, Machine Learning",In Person,Full Time,Rolling Start Date,"$15,950",22.0,Boston,12 Weeks,40.0,42.3602534,-71.0582912,<b>Full-time Bootcamp</b> | In Person,15950,?,$,"$15,950",15950
General Assembly,4.31,455.0,Data Science Immersive,https://generalassemb.ly/education/data-science-immersive/?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Data Science, Git, Data Visualization, Hadoop, Spark, Data Analytics, Algorithms, Business Intelligence, SQL, Python, Machine Learning",In Person,Full Time,Rolling Start Date,"$15,950",22.0,New York City,12 Weeks,40.0,40.7127281,-74.0060152,<b>Full-time Bootcamp</b> | In Person,15950,?,$,"$15,950",15950
General Assembly,4.31,455.0,Data Science Immersive,https://generalassemb.ly/education/data-science-immersive/?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Data Science, Git, Data Visualization, Hadoop, Spark, Data Analytics, Algorithms, Business Intelligence, SQL, Python, Machine Learning",In Person,Full Time,Rolling Start Date,"$15,950",22.0,London,12 Weeks,40.0,51.5073219,-0.1276474,<b>Full-time Bootcamp</b> | In Person,15950,?,$,"$15,950",15950
General Assembly,4.31,455.0,Data Science Immersive,https://generalassemb.ly/education/data-science-immersive/?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Data Science, Git, Data Visualization, Hadoop, Spark, Data Analytics, Algorithms, Business Intelligence, SQL, Python, Machine Learning",In Person,Full Time,Rolling Start Date,"$15,950",22.0,Washington,12 Weeks,40.0,38.8949855,-77.03657079999999,<b>Full-time Bootcamp</b> | In Person,15950,?,$,"$15,950",15950
General Assembly,4.31,455.0,Data Science Immersive,https://generalassemb.ly/education/data-science-immersive/?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Data Science, Git, Data Visualization, Hadoop, Spark, Data Analytics, Algorithms, Business Intelligence, SQL, Python, Machine Learning",In Person,Full Time,Rolling Start Date,"$15,950",22.0,Atlanta,12 Weeks,40.0,33.749098700000005,-84.39018490000001,<b>Full-time Bootcamp</b> | In Person,15950,?,$,"$15,950",15950
General Assembly,4.31,455.0,Data Science Immersive,https://generalassemb.ly/education/data-science-immersive/?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Data Science, Git, Data Visualization, Hadoop, Spark, Data Analytics, Algorithms, Business Intelligence, SQL, Python, Machine Learning",In Person,Full Time,Rolling Start Date,"$15,950",22.0,Singapore,12 Weeks,40.0,1.357107,103.81949920000001,<b>Full-time Bootcamp</b> | In Person,15950,?,$,"$15,950",15950
General Assembly,4.31,455.0,Data Science Immersive,https://generalassemb.ly/education/data-science-immersive/?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Data Science, Git, Data Visualization, Hadoop, Spark, Data Analytics, Algorithms, Business Intelligence, SQL, Python, Machine Learning",In Person,Full Time,Rolling Start Date,"$15,950",22.0,Melbourne,12 Weeks,40.0,-37.814217600000006,144.9631608,<b>Full-time Bootcamp</b> | In Person,15950,?,$,"$15,950",15950
General Assembly,4.31,455.0,Data Science Immersive,https://generalassemb.ly/education/data-science-immersive/?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Data Science, Git, Data Visualization, Hadoop, Spark, Data Analytics, Algorithms, Business Intelligence, SQL, Python, Machine Learning",In Person,Full Time,Rolling Start Date,"$15,950",22.0,Denver,12 Weeks,40.0,39.7392364,-104.98486229999999,<b>Full-time Bootcamp</b> | In Person,15950,?,$,"$15,950",15950
General Assembly,4.31,455.0,Data Science Immersive,https://generalassemb.ly/education/data-science-immersive/?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Data Science, Git, Data Visualization, Hadoop, Spark, Data Analytics, Algorithms, Business Intelligence, SQL, Python, Machine Learning",In Person,Full Time,Rolling Start Date,"$15,950",22.0,Chicago,12 Weeks,40.0,41.875561600000005,-87.6244212,<b>Full-time Bootcamp</b> | In Person,15950,?,$,"$15,950",15950
General Assembly,4.31,455.0,Data Science Immersive,https://generalassemb.ly/education/data-science-immersive/?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Data Science, Git, Data Visualization, Hadoop, Spark, Data Analytics, Algorithms, Business Intelligence, SQL, Python, Machine Learning",In Person,Full Time,Rolling Start Date,"$15,950",22.0,Dallas,12 Weeks,40.0,32.7762719,-96.7968559,<b>Full-time Bootcamp</b> | In Person,15950,?,$,"$15,950",15950
General Assembly,4.31,455.0,Data Science Immersive,https://generalassemb.ly/education/data-science-immersive/?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Data Science, Git, Data Visualization, Hadoop, Spark, Data Analytics, Algorithms, Business Intelligence, SQL, Python, Machine Learning",In Person,Full Time,Rolling Start Date,"$15,950",22.0,San Diego,12 Weeks,40.0,32.7174209,-117.16277140000001,<b>Full-time Bootcamp</b> | In Person,15950,?,$,"$15,950",15950
General Assembly,4.31,455.0,Data Science Immersive,https://generalassemb.ly/education/data-science-immersive/?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Data Science, Git, Data Visualization, Hadoop, Spark, Data Analytics, Algorithms, Business Intelligence, SQL, Python, Machine Learning",In Person,Full Time,Rolling Start Date,"$15,950",22.0,Phoenix,12 Weeks,40.0,33.448436699999995,-112.07414170000001,<b>Full-time Bootcamp</b> | In Person,15950,?,$,"$15,950",15950
General Assembly,4.31,455.0,Data Science Immersive,https://generalassemb.ly/education/data-science-immersive/?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Data Science, Git, Data Visualization, Hadoop, Spark, Data Analytics, Algorithms, Business Intelligence, SQL, Python, Machine Learning",In Person,Full Time,Rolling Start Date,"$15,950",22.0,Orlando,12 Weeks,40.0,28.5421109,-81.3790304,<b>Full-time Bootcamp</b> | In Person,15950,?,$,"$15,950",15950
General Assembly,4.31,455.0,Data Science Immersive,https://generalassemb.ly/education/data-science-immersive/?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Data Science, Git, Data Visualization, Hadoop, Spark, Data Analytics, Algorithms, Business Intelligence, SQL, Python, Machine Learning",In Person,Full Time,Rolling Start Date,"$15,950",22.0,Houston,12 Weeks,40.0,29.7589382,-95.36769740000001,<b>Full-time Bootcamp</b> | In Person,15950,?,$,"$15,950",15950
General Assembly,4.31,455.0,Data Science Immersive,https://generalassemb.ly/education/data-science-immersive/?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Data Science, Git, Data Visualization, Hadoop, Spark, Data Analytics, Algorithms, Business Intelligence, SQL, Python, Machine Learning",In Person,Full Time,Rolling Start Date,"$15,950",22.0,Seattle,12 Weeks,40.0,47.6038321,-122.3300624,<b>Full-time Bootcamp</b> | In Person,15950,?,$,"$15,950",15950
General Assembly,4.31,455.0,Data Science Immersive,https://generalassemb.ly/education/data-science-immersive/?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Data Science, Git, Data Visualization, Hadoop, Spark, Data Analytics, Algorithms, Business Intelligence, SQL, Python, Machine Learning",In Person,Full Time,Rolling Start Date,"$15,950",22.0,Salt Lake City,12 Weeks,40.0,40.759619799999996,-111.88679750000001,<b>Full-time Bootcamp</b> | In Person,15950,?,$,"$15,950",15950
General Assembly,4.31,455.0,Data Science Immersive,https://generalassemb.ly/education/data-science-immersive/?utm_medium=affiliate-lead-gen-global&utm_campaign=coursereport-affiliate&utm_source=coursereport,"MySQL, Data Science, Git, Data Visualization, Hadoop, Spark, Data Analytics, Algorithms, Business Intelligence, SQL, Python, Machine Learning",In Person,Full Time,Rolling Start Date,"$15,950",22.0,Toronto,12 Weeks,40.0,43.6534817,-79.38393470000001,<b>Full-time Bootcamp</b> | In Person,15950,?,$,"$15,950",15950
